*******************************************************************************************************************
*    Row   * Instance *       run *    subrun *     event *   toftime *     wcmom *   ckovadc *           evtTime *
*   687434 *        0 *    101459 *         3 *      8485 * 32.438076 * 780.90417 *      3563 * 1623701384.108128 *
*   687449 *        0 *    101459 *         5 *     15286 * 32.588287 * 827.91076 *      3372 * 1623702836.403193 *
*   687594 *        2 *    101459 *        25 *      6680 * 32.465908 * 840.03942 *      3551 * 1623713898.699711 *
*   687606 *        0 *    101459 *        26 *      9426 * 32.496299 * 817.11035 *      3433 * 1623714559.812618 *
*   687610 *        0 *    101459 *        27 *      1129 * 32.566669 * 719.25970 *      3421 * 1623714740.852979 *
*   687648 *       12 *    101459 *        32 *      6511 * 32.309188 * 747.57348 *      3495 * 1623717685.339731 *
*   687649 *        0 *    101459 *        32 *      6512 * 31.971439 * 865.60052 *      3477 * 1623717685.674547 *
*   687780 *        6 *    101459 *        47 *     13165 * 32.236072 * 798.75640 *      3556 * 1623726286.390578 *
*   687811 *        1 *    101459 *        52 *     10820 * 32.406677 * 727.19476 *      3424 * 1623729113.643075 *
*   687828 *        3 *    101459 *        54 *     10634 * 32.944793 * 818.63360 *      3526 * 1623730257.394346 *
*   687890 *        4 *    101459 *        61 *      8147 * 32.346855 * 773.98584 *      3522 * 1623734286.224192 *
*   687890 *       31 *    101459 *        61 *      8147 * 32.346855 * 773.98584 *      3522 * 1623734286.224192 *
*   687908 *        0 *    101460 *         0 *      3712 * 32.565826 * 861.15557 *      3504 * 1623735848.730752 *
*   687972 *        0 *    101460 *         9 *      8864 * 32.872615 * 693.13110 *      3436 * 1623741142.451134 *
*   688024 *        1 *    101460 *        17 *     13529 * 32.480121 *  804.4505 *      3558 * 1623745833.842192 *
*   688049 *       16 *    101460 *        21 *      6564 * 32.500190 * 788.47399 *      3528 * 1623747759.162853 *
*   688138 *        4 *    101460 *        34 *      4315 * 32.457637 * 804.17895 *      3515 * 1623754791.888566 *
*   688159 *        2 *    101460 *        36 *      3722 * 33.295288 * 649.31134 *      3533 * 1623756056.264557 *
*   688238 *        3 *    101460 *        44 *      7071 * 32.442611 * 784.50091 *      3479 * 1623761827.757546 *
*   688296 *        3 *    101461 *        14 *     11578 * 32.457248 * 668.40570 *      3394 * 1623786657.710720 *
*   688331 *       10 *    101461 *        19 *      2422 * 32.433845 * 853.04840 *      3552 * 1623788840.869295 *
*   688343 *        0 *    101461 *        21 *      2612 * 32.372196 * 726.61944 *      3510 * 1623789872.057294 *
*   688385 *        2 *    101461 *        25 *     12471 * 32.541084 * 795.77807 *      3413 * 1623792461.435309 *
*   688436 *        1 *    101461 *        33 *      5440 * 31.876684 * 668.93054 *      3511 * 1623796190.057935 *
*   688570 *       31 *    101462 *        10 *      5491 * 32.418235 * 730.01684 *      3540 * 1623817113.016341 *
*   688619 *        9 *    101462 *        19 *      2583 * 32.988975 * 918.40313 *      3389 * 1623821860.686036 *
*   688674 *        5 *    101462 *        28 *      1069 * 32.539093 * 745.24639 *      3533 * 1623827093.036785 *
*   688707 *        1 *    101462 *        33 *      7975 * 32.286705 * 650.41821 *      3439 * 1623830158.975936 *
*   688713 *       10 *    101462 *        34 *      2446 * 32.287273 * 784.88403 *      3499 * 1623830459.921503 *
*   688753 *        1 *    101462 *        40 *      6511 * 32.553314 * 825.24292 *      3476 * 1623834064.658889 *
*   688938 *        8 *    101464 *        22 *     12361 * 32.567779 * 772.38177 *      3440 * 1623906029.941744 *
*   689015 *        4 *    101464 *        35 *      5569 * 32.321495 * 819.68377 *      3561 * 1623912520.439278 *
*   689021 *        9 *    101464 *        36 *      6485 * 32.620666 * 841.10058 *      3413 * 1623913057.812964 *
*   689066 *        4 *    101464 *        43 *      6758 * 32.580497 * 836.06237 *      3517 * 1623916848.900441 *
*   689102 *        3 *    101464 *        49 *      3863 * 32.510273 * 636.20849 *      3526 * 1623919792.848104 *
*   689213 *        3 *    101465 *         0 *     12064 * 32.508815 * 714.55163 *      3483 * 1623928089.700427 *
*   689219 *        1 *    101465 *         1 *     10649 * 32.638267 * 732.26129 *      3533 * 1623928632.821356 *
*   689224 *        0 *    101465 *         2 *      6415 * 32.666271 * 761.69287 *      3430 * 1623929052.623268 *
*   689299 *        3 *    101465 *        12 *      4113 * 32.509571 * 865.30297 *      3529 * 1623934706.547078 *
*   689331 *        0 *    101465 *        17 *      1077 * 32.458629 * 772.91735 *      3514 * 1623937471.773752 *
*   689436 *        2 *    101465 *        30 *      3743 * 32.254173 * 832.65606 *      3470 * 1623945049.467626 *
*   689493 *        7 *    101465 *        36 *      1093 * 32.402389 * 814.78442 *      3487 * 1623948357.508144 *
*   689495 *        5 *    101465 *        36 *      8211 * 32.612819 * 895.86291 *      3463 * 1623948661.251853 *
*   689507 *       27 *    101465 *        38 *      1230 * 31.130786 * 692.53295 *      2840 * 1623949561.261157 *
*   689514 *        3 *    101465 *        39 *     10676 * 32.394493 * 861.37658 *      3385 * 1623950523.439894 *
*   689526 *        2 *    101465 *        41 *      6871 * 32.788219 * 960.77545 *      3511 * 1623951427.597209 *
*   689532 *        8 *    101465 *        42 *      5322 * 32.707447 * 708.11077 *      3449 * 1623951906.837843 *
*   689568 *        8 *    101465 *        47 *      3850 * 32.503101 * 813.65271 *      3488 * 1623955095.292238 *
*   689580 *        0 *    101465 *        49 *      1449 * 31.898706 * 866.55798 *      3508 * 1623956360.891199 *
*   689621 *        0 *    101465 *        54 *      3870 * 32.349750 * 658.86883 *      3494 * 1623959368.930887 *
*   689669 *        3 *    101465 *        60 *     12234 * 32.427360 * 607.37512 *      3523 * 1623963096.294464 *
*   689679 *        0 *    101465 *        62 *      9371 * 32.618377 * 740.09722 *      3441 * 1623964118.586315 *
*   689697 *        2 *    101466 *         2 *      3896 * 32.545826 * 712.15942 *      3386 * 1623966104.428671 *
*   689713 *        0 *    101466 *         3 *      9480 * 32.640132 * 886.17016 *      3489 * 1623966888.485027 *
*   689757 *        0 *    101466 *        10 *      7846 * 32.627231 * 796.07263 *      3529 * 1623970735.433693 *
*   689757 *       17 *    101466 *        10 *      7846 * 32.627231 * 796.07263 *      3529 * 1623970735.433693 *
*   689773 *        1 *    101466 *        12 *     10456 * 32.474994 * 775.89386 *      3373 * 1623972059.904605 *
*   689828 *        1 *    101466 *        21 *      8310 * 32.605972 * 836.80725 *      3459 * 1623977172.766221 *
*   689919 *        4 *    101466 *        35 *      3878 * 32.499446 * 813.09661 *      3520 * 1623984512.805512 *
*   689924 *        0 *    101466 *        36 *      3893 * 32.441085 * 818.54962 *      3562 * 1623985051.271525 *
*   689940 *       12 *    101466 *        38 *      1061 * 32.326396 * 847.12164 *      3506 * 1623986016.029592 *
*   689961 *       14 *    101466 *        40 *      5138 * 32.685577 * 885.29937 *      3535 * 1623987277.519515 *
*   690099 *        3 *    101466 *        59 *     12040 * 32.722854 * 800.53082 *      3438 * 1623998342.291661 *
*   690101 *        2 *    101466 *        60 *      1083 * 32.326293 * 769.62243 *      3500 * 1623998403.945686 *
*   690120 *        0 *    101466 *        63 *      2225 * 32.616680 * 715.01556 *      3446 * 1624000085.991613 *
*   690180 *        9 *    101467 *         7 *      5103 * 32.413192 * 749.01306 *      3578 * 1624004537.063769 *
*   690198 *        8 *    101467 *         9 *      2615 * 32.510543 * 774.86993 *      3503 * 1624005500.877692 *
*   690201 *        3 *    101467 *         9 *      8093 * 32.556995 * 800.19610 *      3495 * 1624005739.800325 *
*   690233 *       19 *    101467 *        12 *      4061 * 32.137306 * 779.36969 *      3489 * 1624007306.774601 *
*   690268 *        3 *    101468 *         3 *      3905 * 32.697914 * 797.68176 *      3516 * 1624062369.782896 *
*   690305 *        1 *    101468 *         8 *     10879 * 32.319049 * 818.61108 *      3498 * 1624065580.807750 *
*   690331 *        0 *    101468 *        13 *      1032 * 32.531196 * 835.05865 *      3529 * 1624068066.594106 *
*   690338 *        1 *    101468 *        13 *     14218 * 32.451320 * 719.47882 *      3547 * 1624068672.771135 *
*   690352 *        1 *    101468 *        15 *     13382 * 32.362350 * 707.39794 *      3469 * 1624070003.498895 *
*   690352 *        3 *    101468 *        15 *     13382 * 32.362350 * 707.39794 *      3469 * 1624070003.498895 *
*   690356 *        1 *    101468 *        15 *     13548 * 32.370517 * 803.83380 *      3521 * 1624070006.550502 *
*   690361 *        4 *    101468 *        16 *      8367 * 32.715137 * 774.69702 *      3519 * 1624070370.312117 *
*   690424 *        2 *    101468 *        26 *     11107 * 32.716331 * 828.05035 *      3550 * 1624076452.524806 *
*   690556 *        2 *    101468 *        46 *      2136 * 32.269973 * 852.28387 *      3156 * 1624088475.681847 *
*   690615 *        0 *    101468 *        54 *      5305 * 32.487175 * 664.95739 *      3525 * 1624093524.814849 *
*   690693 *        2 *    101468 *        61 *      6744 * 32.428741 * 797.56530 *      3420 * 1624097733.537134 *
*   690700 *       11 *    101468 *        62 *      2610 * 32.936111 * 733.73107 *      3561 * 1624098037.098827 *
*   690841 *       13 *    101470 *         5 *     12304 * 32.589820 * 884.91888 *      3538 * 1624145308.818418 *
*   690879 *        7 *    101470 *        12 *       974 * 32.942039 * 676.87866 *      3517 * 1624148736.494052 *
*   690979 *        3 *    101470 *        25 *      6794 * 32.711364 * 534.47100 *      3496 * 1624156735.679841 *
*   691024 *        0 *    101470 *        32 *     10469 * 32.057754 * 702.26385 *      3532 * 1624161246.741033 *
*   691068 *        4 *    101470 *        39 *      8296 * 32.741630 * 753.12512 *      3457 * 1624165396.695467 *
*   691081 *        0 *    101470 *        42 *      9212 * 32.218715 * 724.69250 *      3536 * 1624167081.761843 *
*   691107 *        2 *    101470 *        47 *      5096 * 32.661335 * 796.97229 *      3446 * 1624169909.923904 *
*   691213 *        3 *    101470 *        63 *      6707 * 32.619869 * 848.81884 *      3544 * 1624179772.211960 *
*   691224 *       14 *    101471 *         0 *      2414 * 33.862705 * 747.15832 *      3486 * 1624180192.374618 *
*   691267 *        0 *    101471 *         5 *      6584 * 32.480934 * 713.50531 *      3545 * 1624183198.720571 *
*   691291 *        5 *    101471 *         8 *      9353 * 32.454273 * 769.12072 *      3470 * 1624185123.095408 *
*   691413 *        1 *    101471 *        24 *     12165 * 32.756046 * 704.29443 *      3373 * 1624195706.443163 *
*   691427 *       13 *    101471 *        26 *      5183 * 32.755352 * 740.82293 *      3534 * 1624196605.437969 *
*   691511 *        4 *    101471 *        37 *      5586 * 32.340927 * 753.19586 *      3517 * 1624202320.117624 *
*   691514 *        1 *    101471 *        38 *      1127 * 32.331150 * 778.50793 *      3403 * 1624202621.224747 *
*   691607 *       16 *    101473 *         3 *      7091 * 32.786941 * 726.25219 *      3364 * 1624275871.570418 *
*   691655 *        0 *    101473 *         9 *      8117 *   32.6763 * 748.45965 *      3533 * 1624279205.001991 *
*   691680 *        5 *    101473 *        12 *      9409 * 32.594368 * 886.49975 *      3511 * 1624281024.203618 *
*   691681 *        5 *    101473 *        13 *      1025 * 32.564670 * 824.18969 *      3406 * 1624281206.195396 *
*   691721 *       13 *    101473 *        17 *     14441 * 32.547466 * 718.35815 *      3534 * 1624283994.448693 *
*   691729 *        9 *    101473 *        19 *     12121 * 32.295951 * 769.68658 *      3466 * 1624285206.223577 *
*   691788 *        2 *    101473 *        25 *      6897 * 32.470417 * 843.62634 *      3484 * 1624288905.013572 *
*   691801 *        1 *    101473 *        26 *      6616 * 32.699577 * 695.25091 *      3544 * 1624289510.170827 *
*   691803 *       24 *    101473 *        26 *     12210 * 32.463775 * 814.89379 *      3566 * 1624289752.780444 *
*   691814 *        1 *    101473 *        28 *     12353 * 32.382255 * 790.92907 *      3473 * 1624290903.723279 *
*   691822 *       27 *    101473 *        29 *     12202 * 32.657123 * 693.30322 *      3430 * 1624291448.801971 *
*   691852 *       10 *    101473 *        33 *      1299 * 31.884115 * 848.34820 *      3549 * 1624293389.665223 *
*   691854 *        5 *    101473 *        33 *      3923 * 32.360748 * 716.86358 *      3505 * 1624293508.800965 *
*   691859 *        2 *    101473 *        33 *      9543 * 32.837074 * 925.85968 *      3559 * 1624293751.992420 *
*   691927 *        3 *    101473 *        40 *      6307 * 32.266460 * 931.27124 *      3552 * 1624297922.960526 *
*   691931 *        3 *    101473 *        40 *      8862 * 32.506713 * 858.68396 *      3421 * 1624298041.644278 *
*   691933 *        0 *    101473 *        40 *     11613 * 32.444362 * 897.64733 *      3508 * 1624298162.934887 *
*   692053 *        5 *    101474 *        13 *     12904 * 32.400024 * 786.94543 *      3397 * 1624314226.385824 *
*   692069 *       10 *    101474 *        15 *      2500 * 32.343578 * 731.34930 *      3540 * 1624314947.536396 *
*   692120 *        5 *    101474 *        20 *       999 * 33.902977 * 516.98638 *      3436 * 1624317651.640080 *
*   692210 *        2 *    101474 *        30 *      6411 * 33.218219 * 812.65643 *      3415 * 1624324146.930517 *
*   692234 *        5 *    101474 *        32 *      8824 * 32.549041 * 807.17382 *      3465 * 1624325529.341868 *
*   692304 *        1 *    101474 *        40 *     12055 * 32.827995 * 695.54077 *      3482 * 1624331243.856565 *
*   692313 *        5 *    101474 *        41 *     11868 * 32.025054 * 759.66943 *      3501 * 1624331907.230330 *
*   692388 *        7 *    101474 *        52 *       910 * 32.463485 * 870.10723 *      3536 * 1624339419.701061 *
*   692421 *        0 *    101474 *        55 *      4134 * 32.648536 * 807.73687 *      3548 * 1624341418.814882 *
*   692447 *        4 *    101474 *        58 *      9805 * 33.147335 * 744.49682 *      3542 * 1624343781.873049 *
*   692487 *        3 *    101474 *        63 *     11540 * 33.050529 * 799.65942 *      3526 * 1624346931.475964 *
*   692546 *        4 *    101475 *         5 *      2392 * 32.419097 * 764.37408 *      3547 * 1624350080.253519 *
*   692558 *       12 *    101475 *         5 *     13511 * 32.468208 * 775.85351 *      3494 * 1624350565.120177 *
*   692593 *        3 *    101475 *         9 *      5334 * 32.588882 * 871.80731 *      3441 * 1624352627.864777 *
*   692646 *        0 *    101475 *        13 *     12248 * 32.711547 *  842.8349 *      3413 * 1624355291.304352 *
*   692934 *       12 *    101476 *         3 *     15748 * 32.383674 * 796.75500 *      3451 * 1624383091.938148 *
