*******************************************************************************************************************
*    Row   * Instance *       run *    subrun *     event *   toftime *     wcmom *   ckovadc *           evtTime *
*   654803 *        5 *    101369 *        32 *      3828 * 44.738792 * 556.53497 *        -5 * 1620330002.498886 *
*   656811 *        1 *    101374 *        49 *     13720 *  49.65411 * 500.91302 *        -5 * 1620567457.292368 *
*   658131 *       15 *    101377 *        32 *      6500 * 51.032897 * 467.41464 *        -5 * 1620673245.244408 *
*   658837 *        4 *    101378 *        62 *      9373 * 39.122489 * 798.11297 *        -5 * 1620716614.540620 *
*   661383 *        2 *    101385 *        48 *      6432 * 37.564106 * 872.20788 *        -5 * 1620934759.658499 *
*   662861 *        3 *    101388 *        38 *     10426 * 38.726436 * 749.95513 *        -5 * 1621011300.567038 *
*   665585 *       10 *    101392 *        43 *      5191 * 38.195751 * 819.14135 *        -5 * 1621142881.622599 *
*   665628 *        3 *    101392 *        46 *      6443 * 38.370086 * 768.52783 *        -5 * 1621144807.405501 *
*   666463 *        0 *    101395 *         4 *      1342 * 38.742507 * 781.00701 *        -5 * 1621239365.120233 *
*   668029 *        3 *    101398 *        38 *      5570 * 40.340267 * 749.01580 *        -5 * 1621325454.597697 *
*   668092 *        0 *    101398 *        43 *      2719 * 39.310970 * 828.42901 *        -5 * 1621327920.764642 *
*   668269 *        7 *    101398 *        56 *      8098 * 37.953544 * 843.78997 *        -5 * 1621334955.223548 *
*   669363 *        5 *    101401 *        51 *      1158 * 38.507808 * 885.14624 *        -5 * 1621378619.834819 *
*   669443 *        4 *    101401 *        56 *      7156 * 39.601989 * 751.46777 *        -5 * 1621380965.331025 *
*   670207 *        6 *    101402 *        56 *     20169 * 37.716613 * 835.33203 *        -5 * 1621420733.437674 *
*   671404 *        8 *    101411 *        18 *      2814 * 39.675697 * 737.49768 *        -5 * 1621658730.098143 *
*   672571 *        0 *    101414 *        32 *     10669 * 37.580116 * 838.91656 *        -5 * 1621751452.084378 *
*   672759 *        2 *    101414 *        49 *      3869 * 37.559459 * 856.78436 *        -5 * 1621760545.044971 *
*   673496 *        1 *    101416 *        35 *      6559 * 39.990306 * 829.01110 *        -5 * 1621841788.393038 *
*   674267 *        9 *    101418 *        56 *     11190 * 51.042339 * 438.63739 *        -5 * 1621928942.677990 *
*   674664 *        1 *    101421 *         7 *     12134 * 53.840091 * 618.83544 *        -5 * 1621993567.224839 *
*   675345 *        4 *    101422 *        44 *      7005 * 49.196121 * 563.91827 *        -5 * 1622047219.634095 *
*   675696 *        3 *    101423 *        31 *      8489 * 50.706901 * 541.32995 *        -5 * 1622075592.748308 *
*   676063 *        1 *    101424 *        16 *      5310 * 49.529773 * 528.99652 *        -5 * 1622099437.028832 *
*   677444 *       24 *    101428 *        48 *      2804 * 54.314823 * 539.80810 *        -5 * 1622224746.486012 *
*   678347 *        1 *    101430 *        36 *      9037 * 53.083866 * 508.40115 *        -5 * 1622285552.214900 *
*   678912 *        1 *    101431 *        46 *      3742 * 50.547702 * 535.23669 *        -5 * 1622329335.894321 *
*   679055 *       25 *    101431 *        62 *      9151 * 44.860210 * 461.16119 *        -5 * 1622339743.913319 *
*   680072 *       29 *    101434 *         1 *      3768 * 50.410816 * 485.93194 *        -5 * 1622415857.342764 *
*   680865 *        0 *    101435 *        33 *      3900 * 50.022991 * 526.22943 *        -5 * 1622476407.478723 *
*   680877 *        4 *    101435 *        34 *      9310 * 43.974674 * 552.84796 *        -5 * 1622477190.213193 *
*   682058 *       21 *    101439 *        55 *      4918 * 51.682151 * 515.90258 *        -5 * 1622597638.497110 *
*   682101 *        4 *    101439 *        61 *     10802 * 42.791008 * 590.59649 *        -5 * 1622601847.618313 *
*   682444 *        1 *    101440 *        51 *      2418 * 40.846263 * 508.17837 *        -5 * 1622640069.410109 *
*   683367 *       17 *    101443 *        14 *     12847 * 50.699947 * 548.41009 *        -5 * 1622705465.850741 *
*   684751 *        9 *    101445 *        41 *      7854 * 50.546688 * 504.48068 *        -5 * 1622802298.008384 *
*   685477 *       38 *    101447 *        26 *      7583 * 54.108634 * 580.97161 *        -5 * 1622870501.224948 *
*   685810 *        9 *    101450 *        17 *      5101 * 52.163005 * 620.04772 *        -5 * 1622955999.316458 *
*   685963 *       15 *    101450 *        36 *      4992 * 51.230117 * 542.13494 *        -5 * 1622968201.644217 *
*   686196 *        4 *    101451 *         0 *      1257 * 47.766029 * 493.55606 *        -5 * 1622985160.226475 *
*   690551 *        4 *    101468 *        45 *     14004 * 39.064147 * 775.49865 *        -5 * 1624088173.299704 *
*   691401 *        0 *    101471 *        23 *      2525 * 38.160781 * 829.54809 *        -5 * 1624194682.259477 *
*   694348 *       14 *    101481 *        28 *      5110 * 38.320632 * 767.81256 *        -5 * 1624499782.568111 *
*******************************************************************************************************************
